时间,车流量,温度,湿度,气压,道路拥堵指数,车速(m/s)
2023/3/18 18:30,2569,8.680440346,55.43770488,100.4423932,0.645026192,35
2023/3/18 18:45,2918,19.47709206,64.25123747,102.1821747,0.448420003,35
2023/3/18 19:00,2563,19.65813301,55.11633645,102.0226535,0.398211724,35
2023/3/18 19:15,3070,2.254553371,29.79216514,101.5411243,0.435931686,35
2023/3/18 19:30,2669,18.09853958,44.35597954,101.4731469,0.51865093,35
2023/3/18 19:45,2785,23.34973147,54.60129304,101.2643159,0.538194863,35
2023/3/18 20:00,1726,24.2053465,31.88482562,101.416604,0.586302102,34
2023/3/18 20:15,3183,7.162481513,41.57550372,101.2078598,0.517209324,34
2023/3/18 20:30,3429,18.41245992,59.54450273,101.4034761,0.488473156,35
2023/3/18 20:45,1840,12.52529167,38.30407469,101.8511827,0.727289416,35
2023/3/18 21:00,1549,21.14303277,51.00798637,102.0745091,0.433692328,35
2023/3/18 21:15,2117,16.87950667,40.1531083,101.9526155,0.633465348,34
2023/3/18 21:30,2416,11.5356736,56.12819113,102.1403842,0.591619593,33
2023/3/18 21:45,3026,11.95278717,60.17188213,100.7849259,0.532228343,33
2023/3/18 22:00,1612,16.49865159,34.46843783,100.1416254,0.544359854,33
2023/3/18 22:15,2722,14.79672881,41.44225885,101.5594132,0.505983131,33
2023/3/18 22:30,2941,12.43460418,46.85809133,101.0652118,0.274277992,23
2023/3/18 22:45,2211,10.35330693,59.64055362,101.7126305,0.524070819,23
2023/3/18 23:00,1768,19.82386982,47.4755783,101.6296761,0.539192938,23
2023/3/18 23:15,3129,12.64585236,41.98245304,100.5561415,0.59773255,23
2023/3/18 23:30,2651,19.30048013,29.9317516,101.7676224,0.493644333,23
2023/3/18 23:45,2147,15.06647259,61.60867152,101.292263,0.42076499,24
2023/3/19 0:00,2384,21.80431985,74.0619007,100.6985814,0.400427289,24
2023/3/19 0:15,2387,16.3354278,57.69324822,100.6723723,0.619459476,24
2023/3/19 0:30,2556,11.85531531,60.99746539,101.0065192,0.397280444,24
2023/3/19 0:45,2821,12.51294214,31.97397328,100.9025717,0.55067735,24
2023/3/19 1:00,1900,24.57370493,51.87972925,101.5564484,0.370524109,25
2023/3/19 1:15,3382,11.15029875,39.71059132,100.7791482,0.501870687,25
2023/3/19 1:30,1830,17.43461275,63.59212222,100.9161104,0.589498104,26
2023/3/19 1:45,2397,11.51950929,55.76474326,101.8284953,0.399035635,26
2023/3/19 2:00,3217,7.016817247,44.64873015,101.69246,0.557509613,26
2023/3/19 2:15,2695,15.18692253,53.44444411,100.857538,0.364867235,25
2023/3/19 2:30,2408,21.3076416,50.98759001,101.149089,0.579433045,25
2023/3/19 2:45,2088,14.03596229,51.66525548,101.0139431,0.553245847,26
2023/3/19 3:00,2605,14.45296562,64.12616193,101.1633082,0.591511912,25
2023/3/19 3:15,3240,11.54990924,27.6144999,101.2985449,0.510648799,26
2023/3/19 3:30,1779,14.65249898,51.13647573,101.2165639,0.331308102,17
2023/3/19 3:45,1913,7.588215898,75.67648605,101.1891718,0.455922266,18
2023/3/19 4:00,3377,19.71507297,34.75586492,101.4421015,0.533577937,18
2023/3/19 4:15,3003,10.27792529,48.0853216,101.6837804,0.510178819,18
2023/3/19 4:30,1810,12.66318789,52.53526027,101.4761391,0.488179683,18
2023/3/19 4:45,2805,13.38491845,51.80918338,100.7389411,0.484838098,18
2023/3/19 5:00,3400,13.82732823,39.37299266,101.2636713,0.428055722,18
2023/3/19 5:15,2869,9.535634247,40.21413793,100.7296748,0.513319682,18
2023/3/19 5:30,2759,18.50651086,48.12509673,100.7552599,0.472521946,17
2023/3/19 5:45,2879,8.71707174,50.9871841,102.0574058,0.396800016,17
2023/3/19 6:00,1618,21.31996304,40.94683824,101.9524863,0.381449444,17
2023/3/19 6:15,3399,10.84512262,45.7532135,101.3994744,0.483428474,18
2023/3/19 6:30,2961,15.54656034,38.22559392,101.1062222,0.310858729,18
2023/3/19 6:45,2358,14.59969956,64.44619999,100.4691829,0.562878043,18
2023/3/19 7:00,2289,16.08263903,46.47052861,101.5944645,0.41090548,16
2023/3/19 7:15,1847,10.8103771,51.77621251,101.6751176,0.423329737,16
2023/3/19 7:30,1723,13.94914201,40.86449013,101.3449702,0.617987616,16
2023/3/19 7:45,3350,10.91969844,34.58265475,102.0296682,0.616588365,15
2023/3/19 8:00,3074,15.72975675,46.37536138,100.6545872,0.499941572,15
2023/3/19 8:15,1806,17.01816844,62.65404068,100.8601637,0.455641094,14
2023/3/19 8:30,2576,11.38421553,33.06429141,101.3162918,0.511633179,15
2023/3/19 8:45,3210,14.02429349,47.04514573,101.0673391,0.339803283,15
2023/3/19 9:00,2047,12.41689225,50.06515242,101.9984758,0.544033931,16
2023/3/19 9:15,2857,18.41178975,59.03103501,100.2801485,0.596628943,18
2023/3/19 9:30,2259,13.33253965,63.27578796,100.8492106,0.369428978,19
2023/3/19 9:45,2109,16.98353113,56.66266687,100.1146941,0.624012366,19
2023/3/19 10:00,3243,14.26177718,42.02465448,100.8476719,0.413317415,20
2023/3/19 10:15,3135,17.78987494,49.78745613,101.0501503,0.341968061,23
2023/3/19 10:30,1754,18.10444278,38.05282362,100.6876591,0.327622709,22
2023/3/19 10:45,3307,11.43809024,41.43943878,101.4847481,0.683891206,22
2023/3/19 11:00,1802,8.426307831,42.49324351,101.5175525,0.516581664,21
2023/3/19 11:15,3030,19.79890008,57.50608236,101.0592946,0.498858853,18
2023/3/19 11:30,2025,14.2088541,45.79930418,101.3573864,0.240252357,17
2023/3/19 11:45,2650,7.689247243,45.25067384,100.949543,0.41223093,17
2023/3/19 12:00,2822,12.04436966,46.18839312,100.9223692,0.455917027,17
2023/3/19 12:15,3332,17.6914597,56.16527726,101.7223806,0.485196072,17
2023/3/19 12:30,3135,18.93690622,44.76350252,101.8986679,0.702572909,18
2023/3/19 12:45,2277,8.500118438,35.11201681,100.4813226,0.623940569,17
2023/3/19 13:00,2893,11.38385221,69.66989661,102.1782704,0.485543979,17
2023/3/19 13:15,2257,11.98254117,44.20896335,101.1133213,0.489408826,17
2023/3/19 13:30,1533,19.60392697,31.04465238,101.3228825,0.517454562,17
2023/3/19 13:45,1826,13.65886196,48.23236279,101.064241,0.545127157,17
2023/3/19 14:00,1552,26.67888694,55.00371385,101.4593567,0.681117321,16
2023/3/19 14:15,1851,9.543894734,55.77848638,101.7409106,0.61009681,17
2023/3/19 14:30,1951,14.30297986,70.97334945,101.3712265,0.690224905,16
2023/3/19 14:45,1555,22.0057424,55.62154694,101.0457746,0.371722923,16
2023/3/19 15:00,2068,14.02791578,57.50724244,101.7832589,0.533945266,17
2023/3/19 15:15,1761,13.30587293,56.83649172,101.7792677,0.447531704,17
2023/3/19 15:30,2432,15.11629363,53.12942178,101.3810391,0.486177528,15
2023/3/19 15:45,3173,24.16490118,48.84221483,101.9607909,0.338250991,15
2023/3/19 16:00,3183,22.13762838,45.63079492,101.1908503,0.518077725,16
2023/3/19 16:15,1866,19.57384732,50.10354863,101.8767087,0.471213045,17
2023/3/19 16:30,2270,25.28102267,42.86286862,101.069807,0.521060765,17
2023/3/19 16:45,1670,10.86988908,47.43537217,102.3001853,0.409838799,17
2023/3/19 17:00,1851,4.843663906,53.39766184,101.3010702,0.469395318,18
2023/3/19 17:15,2722,15.55760432,34.74341472,100.9411601,0.474724143,16
2023/3/19 17:30,2530,18.77151231,52.06571406,101.5522148,0.487488945,15
2023/3/19 17:45,2514,3.422686866,45.77533332,101.4640872,0.457919214,15
2023/3/19 18:00,1920,7.274173507,52.18632075,101.1702789,0.546808927,15
2023/3/19 18:15,3174,15.69836875,47.11616291,102.114821,0.735637052,14
2023/3/19 18:30,2816,19.34098844,63.56683743,101.7479672,0.417936177,14
2023/3/19 18:45,1753,13.1525505,43.44546829,101.6079906,0.559327301,13
2023/3/19 19:00,2793,23.44599862,44.47512106,101.5124394,0.40827648,13
2023/3/19 19:15,1862,19.42054094,48.72561787,100.5969806,0.452896279,13
2023/3/19 19:30,1779,23.32641111,49.05476627,100.8785171,0.380385114,13
2023/3/19 19:45,1671,21.19647868,54.32114582,100.4742798,0.202038933,13
2023/3/19 20:00,3113,15.4800714,60.78787527,101.3208702,0.727957703,13
2023/3/19 20:15,1787,18.39096355,50.81101428,101.4541537,0.569980471,16
2023/3/19 20:30,1805,-1.880453505,54.66939412,101.3377626,0.44346196,17
2023/3/19 20:45,2911,14.69344574,56.92146202,100.8689722,0.505368524,18
2023/3/19 21:00,2810,18.15519836,52.67116655,102.2038096,0.712792246,17
2023/3/19 21:15,2887,18.86694908,43.52311025,102.032833,0.386520373,16
2023/3/19 21:30,2427,13.25750963,48.68676825,101.412484,0.672662428,16
2023/3/19 21:45,3250,12.46227974,41.42105754,101.3318702,0.43800839,16
2023/3/19 22:00,1639,10.03923732,67.98099505,102.4086605,0.451248568,16
2023/3/19 22:15,2697,18.21330183,31.63837935,101.2726212,0.597083498,15
2023/3/19 22:30,2142,14.81755484,40.73634344,101.6267502,0.478675626,14
2023/3/19 22:45,2808,12.15527587,41.76539493,100.5459232,0.648357086,14
2023/3/19 23:00,1508,17.61925936,49.00937423,101.4344766,0.647654325,14
2023/3/19 23:15,1585,15.32565406,73.2426116,101.8673316,0.47361526,13
2023/3/19 23:30,2928,20.21507274,47.16385415,101.6168369,0.228078853,14
2023/3/19 23:45,1684,13.71204834,54.20890752,101.8028475,0.501117001,14
2023/3/20 0:00,3045,19.52772336,45.07561218,100.4591629,0.699549433,14
2023/3/20 0:15,3176,9.236972554,50.73029643,101.2270331,0.562695375,14
2023/3/20 0:30,2691,9.556190986,30.63293917,101.370845,0.585639617,14
2023/3/20 0:45,2645,12.92933623,63.84415004,102.3417134,0.381070934,14
2023/3/20 1:00,3321,15.09367259,60.34973432,102.0168309,0.508298305,14
2023/3/20 1:15,3306,19.4441897,51.64924994,101.2442317,0.514341595,14
2023/3/20 1:30,2893,16.98164208,64.72611711,101.3079026,0.629559343,13
2023/3/20 1:45,1724,11.39151692,48.66584258,101.3558342,0.444985302,15
2023/3/20 2:00,2213,11.58174411,51.03573901,101.0343378,0.371597746,16
2023/3/20 2:15,2519,16.95145928,40.85313887,100.7962657,0.366219825,16
2023/3/20 2:30,3103,26.14927002,57.88669551,100.8448053,0.53771611,17
2023/3/20 2:45,2937,17.6835463,49.19290482,101.226996,0.478839111,18
2023/3/20 3:00,2871,16.25690236,69.6627007,100.7276264,0.63216161,18
2023/3/20 3:15,2237,21.7689944,26.78624159,101.6432853,0.452122285,17
2023/3/20 3:30,1685,9.821044538,37.76009557,101.3866894,0.560865271,18
2023/3/20 3:45,2624,14.4691525,45.37434169,101.4327818,0.497906533,19
2023/3/20 4:00,2161,11.35384522,49.18855269,100.9345273,0.673294851,18
2023/3/20 4:15,2393,11.67045218,51.44805749,100.6617175,0.470394638,17
2023/3/20 4:30,2932,19.8939004,39.84124198,100.5455876,0.572930033,16
2023/3/20 4:45,1730,18.41152844,47.69505465,101.4511305,0.590968653,16
2023/3/20 5:00,1741,12.43647517,54.5286021,102.0143273,0.469367996,16
2023/3/20 5:15,2207,10.50072641,67.33083216,100.6610549,0.47643045,16
2023/3/20 5:30,3288,12.63615216,49.4357836,101.1415965,0.477026539,16
2023/3/20 5:45,1891,16.10390652,44.9252502,101.8500897,0.306465163,16
2023/3/20 6:00,2060,16.70441029,61.44988614,101.899973,0.611581354,17
2023/3/20 6:15,1602,23.11947652,61.51767193,101.7922159,0.534293303,17
2023/3/20 6:30,2961,15.54657471,67.89907932,101.141104,0.465155316,17
2023/3/20 6:45,2816,10.11326301,40.40244874,100.7925255,0.306540655,18
2023/3/20 7:00,2813,12.45719608,52.74742924,101.2497299,0.481532549,18
2023/3/20 7:15,2479,22.18328327,55.891428,101.7870961,0.411346268,17
2023/3/20 7:30,2537,19.52877174,55.68063867,100.4438796,0.520632207,17
2023/3/20 7:45,3070,10.35488591,61.48635654,101.8674617,0.432757159,17
2023/3/20 8:00,1875,24.60903024,50.04084881,101.1644882,0.627872239,16
2023/3/20 8:15,3450,13.23318244,42.0986759,101.6195362,0.374331039,16
2023/3/20 8:30,1950,15.73476446,47.6228472,101.2241392,0.512797428,16
2023/3/20 8:45,3490,13.58626652,50.00267566,102.0123944,0.619665503,16
2023/3/20 9:00,2489,6.481822137,72.72842219,101.7022903,0.561672126,17
2023/3/20 9:15,2042,8.501428163,36.83408098,101.1640739,0.406533216,17
2023/3/20 9:30,1978,15.8570175,43.1276645,101.2822757,0.328592121,17
2023/3/20 9:45,2738,10.42420065,61.74423801,101.7397241,0.662748746,21
2023/3/20 10:00,1596,7.285782866,56.43438994,101.3261921,0.607048115,20
2023/3/20 10:15,3297,15.90528037,34.19342891,101.0688785,0.62239461,19
2023/3/20 10:30,3245,17.70904853,56.06024333,100.4215618,0.491097364,19
2023/3/20 10:45,1672,13.57226009,50.65766894,101.9480674,0.213892193,19
2023/3/20 11:00,2185,15.25657182,47.7768411,101.0226932,0.420042573,20
2023/3/20 11:15,3184,18.08998385,49.26672928,100.9787353,0.517257221,18
2023/3/20 11:30,3190,11.67773766,38.01280625,101.1463672,0.495083785,17
2023/3/20 11:45,1927,9.569750353,55.53818794,101.2691369,0.572691069,17
2023/3/20 12:00,3307,5.770199067,62.41158258,101.4403967,0.521459244,17
2023/3/20 12:15,2083,11.06467164,58.68933034,101.3029768,0.59470596,17
2023/3/20 12:30,3114,14.58298591,47.84850217,100.6178382,0.661899517,16
2023/3/20 12:45,2677,10.69863609,52.2997395,100.4205624,0.591670883,15
2023/3/20 13:00,1614,8.239008601,43.23318079,100.3082803,0.546737596,15
2023/3/20 13:15,1816,16.23729865,29.7940211,101.198877,0.475606377,15
2023/3/20 13:30,2129,12.97706062,57.69193376,101.1203237,0.540485697,14
2023/3/20 13:45,2883,14.7925894,57.95514802,100.6095669,0.515470949,14
2023/3/20 14:00,2214,13.77135622,51.8130498,102.3846214,0.26983687,14
2023/3/20 14:15,2944,13.69597595,63.83294972,100.2416958,0.547231029,15
2023/3/20 14:30,2776,9.049433559,52.93899372,101.0906851,0.586519348,14
2023/3/20 14:45,2662,15.37612695,48.8383301,100.6466092,0.355511189,14
2023/3/20 15:00,2186,7.074628496,48.7789995,100.1145049,0.384234814,14
2023/3/20 15:15,2677,16.53636866,63.85923784,101.8346272,0.639402022,14
2023/3/20 15:30,2895,13.51381412,49.74649155,100.8589091,0.628232416,14
2023/3/20 15:45,2664,18.64587931,62.1073358,102.3444275,0.543916458,14
2023/3/20 16:00,2381,12.2351877,64.11429648,100.7856022,0.57635723,14
2023/3/20 16:15,2073,15.25873333,47.67876973,101.6263186,0.551548451,14
2023/3/20 16:30,3258,20.88975405,41.76324376,99.95612911,0.506996371,13
2023/3/20 16:45,3464,15.99716091,48.08069042,101.8909753,0.612276706,13
2023/3/20 17:00,3099,12.08836718,53.60167475,101.8388073,0.542401263,13
2023/3/20 17:15,2625,17.24389455,45.74514245,100.897852,0.677186549,13
2023/3/20 17:30,2742,7.818703315,59.52859696,101.0832713,0.546372746,13
2023/3/20 17:45,1817,21.14303679,42.69766188,100.8680494,0.371467465,14
2023/3/20 18:00,1507,10.35006411,64.00767217,100.6729501,0.508086988,13
2023/3/20 18:15,3181,8.813500022,66.56827973,100.9120511,0.563550844,13
2023/3/20 18:30,2884,12.00371144,39.75218757,101.3368526,0.398319407,13
2023/3/20 18:45,3112,12.21966149,56.58198366,101.5305135,0.52740385,13
2023/3/20 19:00,3207,11.20290441,42.93679354,102.1713306,0.614193833,13
2023/3/20 19:15,2545,13.25391897,47.63577619,101.0088273,0.540837827,13
2023/3/20 19:30,2941,16.20910509,62.28945279,101.8139349,0.395675559,13
2023/3/20 19:45,3481,10.10273519,59.04809235,101.5909696,0.434445228,13
2023/3/20 20:00,3449,17.82076393,46.0824546,101.1074204,0.789823724,13
2023/3/20 20:15,3450,18.53528894,67.98182656,100.5894536,0.478295406,13
2023/3/20 20:30,1596,8.314174337,64.89300129,101.153406,0.488378542,13
2023/3/20 20:45,1989,18.38351256,43.56533751,100.8974503,0.271483997,13
2023/3/20 21:00,1740,16.22972432,42.41756287,100.2935593,0.510484772,12
2023/3/20 21:15,3320,16.82005855,42.01335141,102.1563696,0.394429731,12
2023/3/20 21:30,2953,22.3901731,50.40255127,101.3787951,0.596233467,13
2023/3/20 21:45,2076,13.57104363,66.30334208,101.692425,0.442167372,13
2023/3/20 22:00,2891,22.03558406,40.74981285,101.0265817,0.497405669,13
2023/3/20 22:15,3154,13.77604615,46.51773784,101.3494403,0.438215479,13
2023/3/20 22:30,3206,22.18274601,46.64172615,101.8262718,0.432675441,12
2023/3/20 22:45,1752,19.38708759,46.62758645,100.7582997,0.492525615,12
2023/3/20 23:00,2835,18.68390965,58.58608374,101.4442059,0.269366623,12
2023/3/20 23:15,2881,15.24362413,50.52802364,100.9474577,0.46356034,12
2023/3/20 23:30,2626,17.00912032,74.27463605,100.7753284,0.406056915,12
2023/3/20 23:45,2390,7.201970117,43.58111863,101.3499049,0.656591037,12
2023/3/21 0:00,2198,12.10817613,41.17588953,100.5455818,0.501392228,12
2023/3/21 0:15,1671,17.26044679,47.77993236,100.8958537,0.431688309,12
2023/3/21 0:30,3493,15.04122149,33.70798953,101.9455984,0.510660148,12
2023/3/21 0:45,1656,18.96438658,68.88872792,101.5380871,0.524226116,12
2023/3/21 1:00,2838,16.91693179,48.61176257,101.1159103,0.575234935,12
2023/3/21 1:15,2226,5.084231983,50.50165742,101.4477783,0.627856563,12
2023/3/21 1:30,1642,21.00567178,46.7163609,101.1809209,0.438178155,12
2023/3/21 1:45,2603,21.31788923,40.31084091,102.2055051,0.72871798,12
2023/3/21 2:00,2393,17.05865346,47.01622303,101.7836244,0.599724175,12
2023/3/21 2:15,2223,16.28493278,42.73186974,101.6698134,0.379842976,12
2023/3/21 2:30,2679,17.54513618,54.71540039,101.9661376,0.713853892,12
2023/3/21 2:45,2063,10.64327593,38.28951685,101.9629465,0.617863746,12
2023/3/21 3:00,2346,13.22543119,43.00315467,102.4827196,0.464362066,12
2023/3/21 3:15,3144,19.40084886,56.47148164,101.2296795,0.39623874,12
2023/3/21 3:30,3351,25.97903227,59.71975588,101.0558979,0.537045248,12
2023/3/21 3:45,2575,21.87093796,46.29116192,101.1177762,0.415094452,12
2023/3/21 4:00,3330,19.85366081,48.05008118,101.3751279,0.569747008,12
2023/3/21 4:15,2809,17.56911709,37.25903191,101.6978695,0.633737821,12
2023/3/21 4:30,2871,17.52710417,40.49417034,102.2389731,0.555078945,12
2023/3/21 4:45,1934,15.44218964,44.1537876,100.7762755,0.476512343,12
2023/3/21 5:00,2270,7.278995372,53.57928394,100.8968675,0.50383487,12
2023/3/21 5:15,2573,8.639732156,39.01584932,101.0762788,0.609754848,11
2023/3/21 5:30,2932,13.21851073,47.48237325,100.7138213,0.516862833,11
2023/3/21 5:45,2448,12.27399339,38.59658755,101.9090368,0.468275032,11
2023/3/21 6:00,2469,19.1248206,50.4693341,99.81584425,0.521682978,11
2023/3/21 6:15,2300,17.13502834,48.87185128,100.5527937,0.525967276,11
2023/3/21 6:30,2782,18.40297004,39.66152079,100.4529756,0.552576792,11
2023/3/21 6:45,1723,16.33255431,56.17645698,101.6618849,0.419553776,11
2023/3/21 7:00,2990,15.80633989,43.52568453,101.4147859,0.605160962,11
2023/3/21 7:15,1710,16.48079139,41.69853658,101.848763,0.569567324,11
2023/3/21 7:30,1852,18.28994115,46.4434798,101.1983957,0.635761712,11
2023/3/21 7:45,3325,16.2107498,55.17158242,100.979041,0.644899723,11
2023/3/21 8:00,3386,13.34085668,48.88839563,100.8621146,0.578179553,12
2023/3/21 8:15,2753,18.85515817,58.73673735,101.7674185,0.429805222,11
2023/3/21 8:30,3363,20.01536585,52.4136649,100.4980726,0.434053693,11
2023/3/21 8:45,3485,15.18989732,37.34181114,101.4594819,0.538359206,11
2023/3/21 9:00,1726,11.22635959,25.03796933,101.1679824,0.474015466,11
2023/3/21 9:15,3486,14.88995828,67.18922332,101.5277874,0.542787017,11
2023/3/21 9:30,3296,22.97646684,39.21260056,101.8149683,0.47829585,11
2023/3/21 9:45,3211,15.54444719,48.71829375,100.0995552,0.487615425,11
2023/3/21 10:00,2099,21.1796211,52.29860769,101.0394449,0.324766963,11
2023/3/21 10:15,2517,21.03594003,57.67802691,101.6572898,0.576598802,11
2023/3/21 10:30,3056,4.803934892,49.07864247,100.7746927,0.640489078,11
2023/3/21 10:45,1989,25.0175738,47.89515325,100.9586695,0.430627517,11
2023/3/21 11:00,2747,22.10359967,50.46225351,100.7717178,0.378993542,11
2023/3/21 11:15,2484,17.06028275,40.56140173,101.3025965,0.513623252,11
2023/3/21 11:30,1983,27.95723883,63.08948668,100.4288075,0.481462493,11
2023/3/21 11:45,2232,17.71870364,46.50750831,101.9748449,0.541402443,11
2023/3/21 12:00,2423,13.04653461,41.8935836,100.4552847,0.643876519,11
2023/3/21 12:15,2869,18.05236227,71.40668796,102.3487731,0.451360172,11
2023/3/21 12:30,2842,13.40185258,36.15445818,101.5030621,0.608985981,11
2023/3/21 12:45,3095,7.028138108,54.4751,100.3413604,0.598967264,11
2023/3/21 13:00,3327,12.70488692,58.26006111,101.6929986,0.449204868,11
2023/3/21 13:15,2610,14.88728036,44.78037709,100.8532693,0.43929436,11
2023/3/21 13:30,3448,17.38946155,56.11345433,100.3472945,0.53728133,11
2023/3/21 13:45,2144,11.94872121,41.22189239,100.1706334,0.374092426,11
2023/3/21 14:00,2495,15.39808962,52.57355786,101.2414973,0.499164377,11
2023/3/21 14:15,2333,14.7953234,23.47468947,100.7504001,0.492647738,11
2023/3/21 14:30,2295,16.58696434,59.94576974,101.322234,0.524098788,11
2023/3/21 14:45,3238,14.036425,47.41760328,101.3914972,0.404009701,11
2023/3/21 15:00,2534,14.45904504,58.91167699,101.2112527,0.595333423,11
2023/3/21 15:15,3021,11.82114765,35.40937257,100.4796995,0.504915892,11
2023/3/21 15:30,1595,19.66347733,38.42085035,100.8469922,0.313966328,11
2023/3/21 15:45,1747,11.13504337,46.05785873,101.4714098,0.556361227,11
2023/3/21 16:00,2585,14.06304776,53.35870985,101.1044158,0.666086765,11
2023/3/21 16:15,2683,23.01118871,55.25744184,101.4625533,0.519755633,11
2023/3/21 16:30,3400,18.12548946,50.72246976,102.2392202,0.317036229,11
2023/3/21 16:45,1625,11.79304108,59.65343826,101.5564463,0.317157548,11
2023/3/21 17:00,2136,6.30853097,41.83498604,101.8929726,0.430488069,11
